file_id,species_id,spectrum_index,file_path,analysis_id,sample_id,title,cas,source,instrument,date,resolution,state_text,phase,prep,sampling,x_units,y_units,n_points,x_min,x_max,smiles_raw,smiles_canonical,inchikey,formula,n_fragments,is_multifragment,elements,unusual_elements,has_unusual_elements,n_heavy_atoms,smiles_valid,fg_alkane,fg_methyl,fg_alkene,fg_alkyne,fg_alcohols,fg_amines,fg_nitriles,fg_aromatics,fg_alkyl_halides,fg_esters,fg_ketones,fg_aldehydes,fg_carboxylic_acids,fg_ether,fg_acyl_halides,fg_amides,fg_nitro,fg_aromatic_mono,fg_aromatic_ortho,fg_aromatic_meta,fg_aromatic_para,fg_methylene,fg_methylene_chain_4,fg_alcohol_primary,fg_alcohol_secondary,fg_alcohol_tertiary,fg_phenol,fg_ether_saturated,fg_ether_mixed,fg_ether_aryl,fg_carbonate_organic,fg_ketone_saturated,fg_ketone_aromatic,fg_aldehyde_saturated,fg_aldehyde_aromatic,fg_carboxylic_acid_saturated,fg_carboxylic_acid_aromatic,fg_ester_saturated,fg_ester_aromatic,fg_amide_primary,fg_amide_secondary,fg_amine_primary,fg_amine_primary_saturated,fg_amine_primary_aromatic,fg_amine_secondary,fg_amine_secondary_saturated,fg_amine_secondary_aromatic,fg_alkene_vinyl,fg_alkene_disubstituted,fg_alkene_trisubstituted,fg_alkyne_terminal,fg_alkyne_internal,fg_nitrile_saturated,fg_nitrile_aromatic,fg_ammonium_primary,fg_ammonium_secondary,fg_ammonium_tertiary,fg_carbonyl_any,fg_c_o_single_any,fg_n_h_any,flag_no_xy_data,flag_bad_x_units,flag_bad_y_units,flag_not_condensed,flag_few_points,flag_range_incomplete,flag_no_structure,qc_pass,is_primary_export
C94280_0,C94280,0,data/raw/nist/jdx/C94280_0.jdx,C94280_0,C94280,"TRIETHYLENE GLYCOL, BIS[2-ETHYLHEXYL] ETSER",94-28-0,COBLENTZ,DOW KBr FOREPRISM-GRATING,1970/01/30,2,"SOLUTION (10% CCl4 FOR 2.7-7.5, 10% CS2 FOR 7.5-26 MICRON) VS SOLVENT",condensed,solution,TRANSMISSION,1/CM,TRANSMITTANCE,3409,392.0,3800.0,CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,FRQDZJMEHSJOPU-UHFFFAOYSA-N,C22H42O6,1,False,C H O,,False,28,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True
C94310891_0,C94310891,0,data/raw/nist/jdx/C94310891_0.jdx,C94310891_0,C94310891,"3-Benzofuran carboxamide, N-(n-butyl)-2,3-dihydro-3-phenyl-,",94310-89-1,COBLENTZ,PERKIN-ELMER 21 (GRATING),1961/03/03,2,"SOLUTION 7% (CS2 FOR 7.5-15 microns, AND CCl4 FOR 2.5-7.5 microns)",condensed,solution,,1/CM,TRANSMITTANCE,3334,667.0,4000.0,CCCCNC(=O)C1(c2ccccc2)COc2ccccc21,CCCCNC(=O)C1(c2ccccc2)COc2ccccc21,HTEOHDFPZFBYES-UHFFFAOYSA-N,C19H21NO2,1,False,C H N O,,False,22,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True
C943157_1,C943157,1,data/raw/nist/jdx/C943157_1.jdx,C943157_1,C943157,"p-Cymene, 2-nitro-",943-15-7,COBLENTZ,DOW KBr FOREPRISM-GRATING,1966/11/18,2,"SOLUTION (10% CCl4 FOR 3800-1330, 10% CS2 FOR 1330-400 CM^-^1)",condensed,solution,TRANSMISSION,1/CM,TRANSMITTANCE,3408,405.0,3812.0,Cc1ccc(C(C)C)cc1[N+](=O)[O-],Cc1ccc(C(C)C)cc1[N+](=O)[O-],DRKFWQDBPGTSOO-UHFFFAOYSA-N,C10H13NO2,1,False,C H N O,,False,13,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
C943271_0,C943271,0,data/raw/nist/jdx/C943271_0.jdx,C943271_0,C943271,1-(4-tert-butylphenyl)ethanone,943-27-1,COBLENTZ,"Not specified, most likely a prism, grating, or hybrid spect","Not specified, most likely prior to 1970",,,unknown,,,,,0,,,CC(=O)c1ccc(C(C)(C)C)cc1,CC(=O)c1ccc(C(C)(C)C)cc1,UYFJYGWNYQCHOB-UHFFFAOYSA-N,C12H16O,1,False,C H O,,False,13,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False
C943599_0,C943599,0,data/raw/nist/jdx/C943599_0.jdx,C943599_0,C943599,2-CHLOROETHYL PHENYL ACETATE,943-59-9,COBLENTZ,"Not specified, most likely a prism, grating, or hybrid spect","Not specified, most likely prior to 1970",4,"SOLUTION (10% CCl4 FOR 5000-1330, 10% CS2 FOR 1330-625 CM^-^1)",condensed,solution,TRANSMISSION,MICROMETERS,TRANSMITTANCE,2024,629.3028582935824,4948.045522018803,O=C(Cc1ccccc1)OCCCl,O=C(Cc1ccccc1)OCCCl,IFAWZYKLULDJQC-UHFFFAOYSA-N,C10H11ClO2,1,False,C Cl H O,,False,13,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True
C94360_0,C94360,0,data/raw/nist/jdx/C94360_0.jdx,C94360_0,C94360,Benzoyl peroxide,94-36-0,COBLENTZ,BAIRD (GRATING),1963/03/08,2,SOLID (OIL MULL),condensed,mull,,1/CM,TRANSMITTANCE,3375,626.0,4000.0,O=C(OOC(=O)c1ccccc1)c1ccccc1,O=C(OOC(=O)c1ccccc1)c1ccccc1,OMPJBNCRMGITSC-UHFFFAOYSA-N,C14H10O4,1,False,C H O,,False,18,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True
C94360_1,C94360,1,data/raw/nist/jdx/C94360_1.jdx,C94360_1,C94360,BENZOYL PEROXIDE,94-36-0,COBLENTZ,BECKMAN IR-7 (GRATING),1964/04/01,4,SOLID (SPLIT MULL),condensed,mull,TRANSMISSION,1/CM,TRANSMITTANCE,5286,598.078,3984.35,O=C(OOC(=O)c1ccccc1)c1ccccc1,O=C(OOC(=O)c1ccccc1)c1ccccc1,OMPJBNCRMGITSC-UHFFFAOYSA-N,C14H10O4,1,False,C H O,,False,18,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
C94373838_0,C94373838,0,data/raw/nist/jdx/C94373838_0.jdx,C94373838_0,C94373838,"M-NITRO CARBANILIC ACID, n-NONYL ESTER",94373-83-8,COBLENTZ,"Not specified, most likely a grating spectrometer.","Not specified, most likely prior to 1970",4,SOLID (1.5 mg / 200 mg KBr),condensed,kbr,TRANSMISSION,MICROMETERS,TRANSMITTANCE,1957,665.6105645708809,4901.9607843137255,CCCCCCCCCOC(=O)Nc1cccc([N+](=O)[O-])c1,CCCCCCCCCOC(=O)Nc1cccc([N+](=O)[O-])c1,XICZRWBYSUBSNJ-UHFFFAOYSA-N,C16H24N2O4,1,False,C H N O,,False,22,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
C94373849_0,C94373849,0,data/raw/nist/jdx/C94373849_0.jdx,C94373849_0,C94373849,"O-NITRO CARBANILIC ACID, n-NONYL ESTER",94373-84-9,COBLENTZ,"Not specified, most likely a grating spectrometer.","Not specified, most likely prior to 1970",4,SOLID (2 mg / 100 mg KBr),condensed,kbr,TRANSMISSION,MICROMETERS,TRANSMITTANCE,1958,666.1603847742382,4918.839153959666,CCCCCCCCCOC(=O)Nc1ccccc1[N+](=O)[O-],CCCCCCCCCOC(=O)Nc1ccccc1[N+](=O)[O-],LIUBKSDVODUMRW-UHFFFAOYSA-N,C16H24N2O4,1,False,C H N O,,False,22,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
C94373850_0,C94373850,0,data/raw/nist/jdx/C94373850_0.jdx,C94373850_0,C94373850,"P-NITRO CARBANILIC ACID, n-NONYL ESTER",94373-85-0,COBLENTZ,"Not specified, most likely a grating spectrometer.","Not specified, most likely prior to 1970",4,SOLID (1.5 mg / 100 mg KBr),condensed,kbr,TRANSMISSION,MICROMETERS,TRANSMITTANCE,1958,665.8498908006179,4901.9607843137255,CCCCCCCCCOC(=O)Nc1ccc([N+](=O)[O-])cc1,CCCCCCCCCOC(=O)Nc1ccc([N+](=O)[O-])cc1,ZYXMMJPCMVOXSC-UHFFFAOYSA-N,C16H24N2O4,1,False,C H N O,,False,22,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
C94432005_0,C94432005,0,data/raw/nist/jdx/C94432005_0.jdx,C94432005_0,C94432005,"O-NITRO CARBANILIC ACID, n-DODECYL ESTER",94432-00-5,COBLENTZ,"Not specified, most likely a grating spectrometer.","Not specified, most likely prior to 1970",4,SOLID (1.5 mg / 100 mg KBr),condensed,kbr,TRANSMISSION,MICROMETERS,TRANSMITTANCE,1957,666.7200042670081,4918.839153959666,CCCCCCCCCCCCOC(=O)Nc1ccccc1[N+](=O)[O-],CCCCCCCCCCCCOC(=O)Nc1ccccc1[N+](=O)[O-],HRTNGPYWIYRPMV-UHFFFAOYSA-N,C19H30N2O4,1,False,C H N O,,False,25,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
C94432016_0,C94432016,0,data/raw/nist/jdx/C94432016_0.jdx,C94432016_0,C94432016,"P-NITRO CARBANILIC ACID, n-DODECYL ESTER",94432-01-6,COBLENTZ,"Not specified, most likely a grating spectrometer.","Not specified, most likely prior to 1970",4,SOLID (1.5 mg / 100 mg KBr),condensed,kbr,TRANSMISSION,MICROMETERS,TRANSMITTANCE,1956,664.44299743525,4840.271055179091,CCCCCCCCCCCCOC(=O)Nc1ccc([N+](=O)[O-])cc1,CCCCCCCCCCCCOC(=O)Nc1ccc([N+](=O)[O-])cc1,BFPRVWDBEWSDMC-UHFFFAOYSA-N,C19H30N2O4,1,False,C H N O,,False,25,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
C94440_0,C94440,0,data/raw/nist/jdx/C94440_0.jdx,C94440_0,C94440,"Nicotinic acid, benzyl ester",94-44-0,COBLENTZ,DOW KBr FOREPRISM-GRATING,1965/01/07,2,"SOLUTION (10% CCl4 FOR 3800-1330, 10% CS2 FOR 1330-400 CM^-^1)",condensed,solution,TRANSMISSION,1/CM,TRANSMITTANCE,3413,384.0,3796.0,O=C(OCc1ccccc1)c1cccnc1,O=C(OCc1ccccc1)c1cccnc1,KVYGGMBOZFWZBQ-UHFFFAOYSA-N,C13H11NO2,1,False,C H N O,,False,16,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
C94462_1,C94462,1,data/raw/nist/jdx/C94462_1.jdx,C94462_1,C94462,"Benzoic acid, isopentyl ester",94-46-2,COBLENTZ,BECKMAN IR-9 (GRATING),1963/08/21,2,"SOLUTION (10% CCl4 FOR 3800-1330, 10% CS2 FOR 1330-400)",condensed,solution,TRANSMISSION,1/CM,TRANSMITTANCE,3405,410.0,3814.0,CC(C)CCOC(=O)c1ccccc1,CC(C)CCOC(=O)c1ccccc1,MLLAPOCBLWUFAP-UHFFFAOYSA-N,C12H16O2,1,False,C H O,,False,14,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True
C94487997_0,C94487997,0,data/raw/nist/jdx/C94487997_0.jdx,C94487997_0,C94487997,"MENTHOL, METHANESULFINATE",94487-99-7,COBLENTZ,PERKIN-ELMER 521 (GRATING),1967/04/17,2,"SOLUTION (7% CCl4 FOR 3800-650, AND 11% CCl4 FOR 650-250)",condensed,solution,,1/CM,TRANSMITTANCE,3571,250.0,3820.0,,,,,0,False,,,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
C94495_0,C94495,0,data/raw/nist/jdx/C94495_0.jdx,C94495_0,C94495,Polyethylene-glycol (200) dibenzoate,94-49-5,COBLENTZ,DOW KBr FOREPRISM-GRATING,1970/01/30,2,"SOLUTION (10% CCl4 FOR 2.7-7.5, CS2 FOR 7.5-26 MICRON) VS SOLVENT",condensed,solution,TRANSMISSION,1/CM,TRANSMITTANCE,3409,392.0,3800.0,,,,,0,False,,,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
C94495_1,C94495,1,data/raw/nist/jdx/C94495_1.jdx,C94495_1,C94495,2-(benzoyloxy)ethyl benzoate,94-49-5,COBLENTZ,"Not specified, most likely a prism, grating, or hybrid spect","Not specified, most likely prior to 1974",,,unknown,,,,,0,,,,,,,0,False,,,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,False,False
C94519_0,C94519,0,data/raw/nist/jdx/C94519_0.jdx,C94519_0,C94519,3-[3-(benzoyloxy)propoxy]propyl benzoate,94-51-9,COBLENTZ,"Not specified, most likely a prism, grating, or hybrid spect","Not specified, most likely prior to 1970",,,unknown,,,,,0,,,,,,,0,False,,,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,False,False
C94523452_0,C94523452,0,data/raw/nist/jdx/C94523452_0.jdx,C94523452_0,C94523452,"Triazolo [4,5-d] pyrimidine, 3H-v-, 7-(octyloxy)-",94523-45-2,COBLENTZ,PERKIN-ELMER 21 (GRATING),1960/06/01,2,SOLID (0.8 mg / 650 mg KBr DISC),condensed,kbr,TRANSMISSION,1/CM,TRANSMITTANCE,3399,602.03,4019.99,CCCCCCCCOc1ncnc2[nH]nnc12,CCCCCCCCOc1ncnc2[nH]nnc12,QKLSRUHMQRNYCB-UHFFFAOYSA-N,C12H19N5O,1,False,C H N O,,False,18,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
C94540951_0,C94540951,0,data/raw/nist/jdx/C94540951_0.jdx,C94540951_0,C94540951,"1-BENZOXEPIN-5-CARBOXYLIC ACID,2,3,4,5-TETRAHYDRO-3-HYDROXY-5-PHENYL-,Gamma-LACTONE",94540-95-1,COBLENTZ,PERKIN-ELMER 21 (GRATING),1961/09/29,2,SOLUTION 7% (CHCl3 FOR 2.5-12.5 microns),condensed,solution,,1/CM,TRANSMITTANCE,3201,800.0,4000.0,O=C1OC2COc3ccccc3C1(c1ccccc1)C2,O=C1OC2COc3ccccc3C1(c1ccccc1)C2,MBKUQWVLMRJNIJ-UHFFFAOYSA-N,C17H14O3,1,False,C H O,,False,20,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
C945517_0,C945517,0,data/raw/nist/jdx/C945517_0.jdx,C945517_0,C945517,DIPHENYL SULFOXIDE,945-51-7,COBLENTZ,BECKMAN IR-9 (GRATING),1963/11/15,4,"SOLUTION (10% IN CCl4 FOR 3800-1330, 10% IN CS2 FOR 1330-400 CM^-^1)",condensed,solution,TRANSMISSION,1/CM,TRANSMITTANCE,3890,400.35,3799.82,O=S(c1ccccc1)c1ccccc1,O=S(c1ccccc1)c1ccccc1,JJHHIJFTHRNPIK-UHFFFAOYSA-N,C12H10OS,1,False,C H O S,,False,14,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
C945517_1,C945517,1,data/raw/nist/jdx/C945517_1.jdx,C945517_1,C945517,PHENYL SULFOXIDE,945-51-7,COBLENTZ,"Not specified, most likely a prism, grating, or hybrid spect","Not specified, most likely prior to 1970",4,SOLID (MULL),condensed,mull,TRANSMISSION,MICROMETERS,TRANSMITTANCE,2101,625.312656328164,4928.536224741252,O=S(c1ccccc1)c1ccccc1,O=S(c1ccccc1)c1ccccc1,JJHHIJFTHRNPIK-UHFFFAOYSA-N,C12H10OS,1,False,C H O S,,False,14,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
C94574853_0,C94574853,0,data/raw/nist/jdx/C94574853_0.jdx,C94574853_0,C94574853,"Furan-2(3H)-one, 5- (bromomethyl)-4,5-dihydro-3-(o-hydroxyphenyl)-3-phenyl-",94574-85-3,COBLENTZ,PERKIN-ELMER 21 (GRATING),1962/05/23,2,SOLID (NUJOL MULL),condensed,mull,,1/CM,TRANSMITTANCE,3343,658.0,4000.0,O=C1OC(CBr)CC1(c1ccccc1)c1ccccc1O,O=C1OC(CBr)CC1(c1ccccc1)c1ccccc1O,RBRMYLBOSHCYII-UHFFFAOYSA-N,C17H15BrO3,1,False,Br C H O,,False,21,True,True,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True
C94602150_0,C94602150,0,data/raw/nist/jdx/C94602150_0.jdx,C94602150_0,C94602150,"Urea], 1,1'-p-phenylene-bis[3-methyl-3-nitroso-",94602-15-0,COBLENTZ,PERKIN-ELMER 221 (GRATING),1961/10/19,2,SOLID (1 mg / 650 mg KBr DISC),condensed,kbr,,1/CM,TRANSMITTANCE,3402,602.523,4006.0,CN(N=O)C(=O)Nc1ccc(NC(=O)N(C)N=O)cc1,CN(N=O)C(=O)Nc1ccc(NC(=O)N(C)N=O)cc1,XWTMEUYWKVLMRL-UHFFFAOYSA-N,C10H12N6O4,1,False,C H N O,,False,20,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
C94602150_1,C94602150,1,data/raw/nist/jdx/C94602150_1.jdx,C94602150_1,C94602150,"UREA, 1,1'-p-PHENYLENEBIS[3-METHYL-3-NITROSO]-",94602-15-0,COBLENTZ,PERKIN-ELMER 221 (GRATING),1961/10/19,4,SOLID (1 mg / 650 mg KBr DISC),condensed,kbr,TRANSMISSION,1/CM,TRANSMITTANCE,2206,629.678,4000.53,CN(N=O)C(=O)Nc1ccc(NC(=O)N(C)N=O)cc1,CN(N=O)C(=O)Nc1ccc(NC(=O)N(C)N=O)cc1,XWTMEUYWKVLMRL-UHFFFAOYSA-N,C10H12N6O4,1,False,C H N O,,False,20,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
C94622103_0,C94622103,0,data/raw/nist/jdx/C94622103_0.jdx,C94622103_0,C94622103,"(5-tert-butyl-2-hydroxyphenyl)(3,4-dichlorophenyl)methanone",94622-10-3,COBLENTZ,"Not specified, most likely a prism, grating, or hybrid spect","Not specified, most likely prior to 1970",,,unknown,,,,,0,,,CC(C)(C)c1ccc(O)c(C(=O)c2ccc(Cl)c(Cl)c2)c1,CC(C)(C)c1ccc(O)c(C(=O)c2ccc(Cl)c(Cl)c2)c1,ACKNHGGPBUIMJN-UHFFFAOYSA-N,C17H16Cl2O2,1,False,C Cl H O,,False,21,True,True,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,True,False,False,False
C94628918_0,C94628918,0,data/raw/nist/jdx/C94628918_0.jdx,C94628918_0,C94628918,"Urea), 1,1'-p-phenylenebis-(3-methyl-",94628-91-8,COBLENTZ,PERKIN-ELMER 221 (GRATING),1961/10/19,2,SOLID (1 mg / 650 mg KBr DISC),condensed,kbr,TRANSMISSION,1/CM,TRANSMITTANCE,3347,657.432,4012.0,CNC(=O)Nc1ccc(NC(=O)NC)cc1,CNC(=O)Nc1ccc(NC(=O)NC)cc1,YNKFUFKMBLAHJZ-UHFFFAOYSA-N,C10H14N4O2,1,False,C H N O,,False,16,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
C94677_1,C94677,1,data/raw/nist/jdx/C94677_1.jdx,C94677_1,C94677,2-hydroxybenzaldehyde oxime,94-67-7,COBLENTZ,"Not specified, most likely a prism, grating, or hybrid spect","Not specified, most likely prior to 1970",,,unknown,,,,,0,,,ON=Cc1ccccc1O,ON=Cc1ccccc1O,ORIHZIZPTZTNCU-UHFFFAOYSA-N,C7H7NO2,1,False,C H N O,,False,10,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,False,False,False
C94684965_0,C94684965,0,data/raw/nist/jdx/C94684965_0.jdx,C94684965_0,C94684965,"Pyrrolidine, 1-(2,3-dihydro-4-pheynl-1(4H)-benzopyran-4-carbonyl)-,",94684-96-5,COBLENTZ,PERKIN-ELMER 21 (GRATING),1960/11/08,2,"SOLUTION 7% (CS2 FOR 7.5-15 microns, AND CCl4 FOR 2.5-7.5 microns)",condensed,solution,,1/CM,TRANSMITTANCE,3334,667.0,4000.0,O=C(N1CCCC1)C1(c2ccccc2)CCOc2ccccc21,O=C(N1CCCC1)C1(c2ccccc2)CCOc2ccccc21,BXDFGVWVCDGMAT-UHFFFAOYSA-N,C20H21NO2,1,False,C H N O,,False,23,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True
C94685684_0,C94685684,0,data/raw/nist/jdx/C94685684_0.jdx,C94685684_0,C94685684,BIS(3-INDOLYLETHYL)AMINE,94685-68-4,COBLENTZ,PERKIN-ELMER,"Not specified, most likely prior to 1970",4,SOLUTION (7% IN CHCl3),condensed,solution,TRANSMISSION,MICROMETERS,TRANSMITTANCE,1900,647.4964549569091,4955.401387512389,c1ccc2c(CCNCCc3c[nH]c4ccccc34)c[nH]c2c1,c1ccc2c(CCNCCc3c[nH]c4ccccc34)c[nH]c2c1,IXLSYXSELOBCFE-UHFFFAOYSA-N,C20H21N3,1,False,C H N,,False,23,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
